id,source_id,sku,name,slug,brand_id,product_type_id,original_url,source_active,content_hash,first_seen_at,last_seen_at,description
af45414b-a477-45d3-a17c-bb27be0f2ad2,img:conector-cinta-x-rm-1-2,,Conector rm 1/2 “ x cinta,conector-rm-1-2-x-cinta,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=conector-rm-1-2-x-cinta,1,1d67a00a7e4a6e8db7a5ab3bd7083fd62f7de342218297763bb6acc5e367b6e0,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Conector rm 1/2 “ x cinta Cód. ACGR02415.0001F
8c50227c-9af5-4845-ae14-0ea41e8c4fc0,img:conector-cinta-x-cinta-22,,Conector cinta x cinta 22,conector-cinta-x-cinta-22,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=conector-cinta-x-cinta-22,1,51e44689bb3b22c440a93005aeae19bcaa4fb19d0afe9d28732f610e69e0adb5,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Diámetro: cinta 22 (ACIR0IE.0LC0122)
6099cbd2-9710-40b7-b339-1887ec9b53a8,img:conector-inicial-lay-flat-cinta,,Conector inicial Lay Flat-cinta,conector-inicial-lay-flat-cinta,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=conector-inicial-lay-flat-cinta,1,8b774a05117845f22bec665da51f24e402a7e7b4912032318959b5627f0fac5d,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,– Medidas disponibles: Cinta 16 mm
b50378e5-b2c2-4741-aef0-487444756d73,img:conector-cinta-x-cinta-en-codo-90-grados,,Conector cinta x cinta en codo 90 grados,conector-cinta-x-cinta-en-codo-90-grados,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=conector-cinta-x-cinta-en-codo-90-grados,1,611534ecdeb3e3b26bee3101a826d646478b5f31d81bc7e7b7f27f84af5ac67a,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Conector cinta x cinta en codo 90 grados Diámetro: Cinta 16 (ACIR0IE.858.00T)
1dba84d9-d6b6-46a5-a3e5-eef2a39f18ca,img:conector-cinta-x-cinta-en-t,,Conector cinta x cinta en T,conector-cinta-x-cinta-en-t,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=conector-cinta-x-cinta-en-t,1,ed8f40bfc39691c0e2db67d561fd373019b077232d624a5e34e042f3e13cd84f,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Conector cinta x cinta en T Diámetro: Cinta 16 (ACIR0IE.857.00T)
737f7df3-c8f0-44e6-ba28-d8943f2e0ae4,img:conector-de-tuberia-de-polietileno-a-cinta,,Conector tubería PE de 20mm (chicote) a cinta 22mm,conector-tuberia-pe-de-20mm-chicote-a-cinta-22mm,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=conector-tuberia-pe-de-20mm-chicote-a-cinta-22mm,1,b9e9c1c6bfff5d66f851f82852a9fe683132d766107b0e0b9e2b1a656622cecf,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Conector de tubería de polietileno de 20 mm (chicote) a cinta de 22 mm Diámetro: 20 x Cinta 22 (ACIR0IEBC012022)
8e64a1e2-33b5-447c-a0ce-2e72375637a1,img:conector-cinta-x-cinta,,Conector cinta x cinta,conector-cinta-x-cinta,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=conector-cinta-x-cinta,1,4179c67e2ca1627e50ff3c07cca1730b31e7652ffc58c70237adb39e5c658843,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Conector cinta x cinta Diámetro: cinta 16 (ACPO0000001722)
3666e9df-832b-4fd1-b638-0f15624c3d12,img:tapon-final-de-linea-para-cinta,,Tapón final de línea para cinta,tapon-final-de-linea-para-cinta,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=tapon-final-de-linea-para-cinta,1,be7fb9fe217bbf2dbdfae88bb0d35ff0ab861df38b4f63b183edd72360fc046e,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Tapón final de línea para cinta Diámetro: cinta 16 (ACPO0000001722)
9efd0320-ff47-40c2-a52a-9b2ee0423088,img:cinta-de-riego-por-goteo-aqua-traxx-toro,,Cinta de riego por goteo Aqua-Traxx Toro,cinta-de-riego-por-goteo-aqua-traxx-toro,c4ec2fec-0e58-4b63-8b8f-e7ef40a8b7bd,,https://surerain.com/catalogo?producto=cinta-de-riego-por-goteo-aqua-traxx-toro,1,2dadca2cb3c8ef01b760298c5b91a8c7daae59dc16804b3b80a626bd063c8a54,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"La cinta de riego Aqua-Traxx (origen USA) es un producto de paredes delgadas con emisores de bajo caudal, ideal para el riego de cultivos en hilera como frutilla, lechuga, espárragos, sandía, berenjena, tomate y muchos otros cultivos."
2ed55671-b3d3-4c00-9f72-73516fc1b172,img:cinta-de-riego-por-goteo-irriway,,Cinta de Riego por goteo Irriway,cinta-de-riego-por-goteo-irriway,4743a11d-5d4f-41f3-b15c-c4eb254ae00d,,https://surerain.com/catalogo?producto=cinta-de-riego-por-goteo-irriway,1,df01e6bac4c30004ce3228d04a9eec4ca0f651fbe954f257872731fef7e49903,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"La cinta Irriway, con su corta separación entre orificios, bajos caudales y gama de espesores, es el producto ideal para los terrenos permeables generalmente destinados a los cultivos hortícolas y a la floricultura, tanto extensivos como intensivos en invernaderos, de tomate, sandía, melón, fresa, calabacines, pimiento, berenjena, espárrago, papa, pepino, cebolla, rosa, claveles, etc."
daa92cbd-dad3-45e6-9caa-152f2682fbd0,img:tuberia-de-riego-por-goteo-novodrip-vimi,,Tubería de Riego por goteo Novodrip Vimi,tuberia-de-riego-por-goteo-novodrip-vimi,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=tuberia-de-riego-por-goteo-novodrip-vimi,1,25296abfe504b5f4fa9de3282f7ccd6212b62fe60990f0578ca9e1827010577e,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"La cinta de goteo VIMI incorpora un innovador gotero plano ultracompacto, diseñado para generar pérdidas prácticamente nulas."
645bc50c-e9ed-4cc4-9d55-501ba48d8e66,img:cinta-de-riego-olivos-rauli,,Cinta de Riego Olivos-Rauli,cinta-de-riego-olivos-rauli,d5c52dbd-f63e-4a6a-90c8-87f1778a996b,,https://surerain.com/catalogo?producto=cinta-de-riego-olivos-rauli,1,748d0d90580a52452e91560a07c5c857ef1c8ae887f3fd9643876610b27a2947,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"La cinta de riego Olivos-Rauli es una opción económica, compacta y eficiente con gotero integrado de alta efectividad."
2130c9eb-e237-463e-9442-fa9c90da05b6,img:manguera-de-succion,,Mangueras de Succión,mangueras-de-succion,a4efa00d-ea65-478b-b6e7-dca9b95d2616,,https://surerain.com/catalogo?producto=mangueras-de-succion,1,91d55464aa2fe6d86afeedb46e8cbf2245924ff5b1108267b12710a4dee15c59,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Características: – Funcionan bajo presión negativa para extraer fluidos. – Textura flexible. – Material: PVC. – Diámetro: 11/2” – 2” – Rollos x 32 mts. – Presión de trabajo: Hasta 5-6 Bar. – Presión de rotura: 15-19 Bar.
462202e3-b41d-4633-963e-1cd01906e54c,img:fogger-valvula-antigoteo-conector-a-tuberia-pe,,Fogger + válvula antigoteo + conector a tubería PE,fogger-valvula-antigoteo-conector-a-tuberia-pe,9b0b7934-4fdc-4f19-9896-32acc26d0eaa,,https://surerain.com/catalogo?producto=fogger-valvula-antigoteo-conector-a-tuberia-pe,1,9ad039d39c9e715f47213f0c7c5a2612cfdc95e64aebfeb37109a351d78d778b,2026-08-13T22:03:21.631Z,2026-08-13T22:15:34.706Z,Descripción técnica Fogger + válvula antigoteo + conector a tubería PE Caudal 7 l/h
d82c73dc-1627-4c74-ae11-3fa6394b7014,img:fogger-valvula-antigoteo-conector-rm-1-2,,Fogger + válvula antigoteo + conector RM 1/2”,fogger-valvula-antigoteo-conector-rm-1-2,9b0b7934-4fdc-4f19-9896-32acc26d0eaa,,https://surerain.com/catalogo?producto=fogger-valvula-antigoteo-conector-rm-1-2,1,9946063560c30529abd6943099db1052e94c4ed65023882201eabdf443e1904d,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Fogger + válvula antigoteo + conector RM 1/2” Caudal 7 l/h
ef67b9f2-5188-4a27-abb9-f26dc2d4bc6a,img:super-fogger-con-valvula-y-conector-a-pe-incorporado,,Súper fogger con válvula y conector a PE incorporado,super-fogger-con-valvula-y-conector-a-pe-incorporado,9b0b7934-4fdc-4f19-9896-32acc26d0eaa,,https://surerain.com/catalogo?producto=super-fogger-con-valvula-y-conector-a-pe-incorporado,1,6b05042b513860756b1f785f292fd18da7048a3c741fb80da4b4bc93c3297f24,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Súper fogger con válvula y conector a PE incorporado Caudal 13 l/h
bc6772e6-4be2-4a3f-9556-14ead8b971f0,img:adaptador-rosca-macho-p-fogger,,Tavlit Adapt 1/2 – Adaptador rosca macho para fogger,tavlit-adapt-1-2-adaptador-rosca-macho-para-fogger,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=tavlit-adapt-1-2-adaptador-rosca-macho-para-fogger,1,ce397e2b84f8d0db888a36c91e6edaff819bb026a6cfd6699590d03106487fdf,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Adaptador rosca macho 1/2″ p/fogger
0db021f2-a73a-44f1-af76-ae9e0316d346,img:fogger-o-humidificador-2,,Fogger o humidificador – 6 l/h y 8 l/h,fogger-o-humidificador-6-l-h-y-8-l-h,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=fogger-o-humidificador-6-l-h-y-8-l-h,1,af9f47d2ae9ece38c1fbe78c9abfb6cc13fb789d34ff15c963ae3ae958878a79,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Características: + Posée un diseño novedoso (vórtex) que permite la formación de pequeñas gotas. + De fácil instalación y mantenimiento.
6417cdac-e233-4544-92d8-3abb4d62fe30,img:miniaspersor-circular-vyr-3250,VYR-3250,VYR-3250 Miniaspersor circular,vyr-3250-miniaspersor-circular,215bba8e-a979-4655-a510-a3b40112eb80,,https://surerain.com/catalogo?producto=vyr-3250-miniaspersor-circular,1,d650b0ceb0785b9fe4cda93586fd0a278da2c0ad8abf62ca7c708b7eb3dae0d4,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Características generales: • Conexión macho de 1/2”. • Fabricado en plástico Delrin. • Juntas de rotación de alta resistencia. • Boquillas en códigos de diferentes colores. Especificaciones técnicas:
83171747-8c03-4119-822d-844af0331618,img:vyr-3264-miniaspersor-circular,VYR-3264,VYR-3264 Miniaspersor circular,vyr-3264-miniaspersor-circular,215bba8e-a979-4655-a510-a3b40112eb80,,https://surerain.com/catalogo?producto=vyr-3264-miniaspersor-circular,1,a3be650736c53d552fdbee4b6fba290e16d0eb41099dc36da80f5546d86aea81,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Características generales: • Conexión macho de 1/2”. • Fabricado en plástico Delrin. • Juntas de rotación de alta resistencia. • Boquillas en códigos de diferentes colores. Especificaciones técnicas:
ac599745-bd1e-49fe-937f-fc62cd4be31e,img:vyr-3260-azul-miniaspersor-circular,VYR-3260,VYR-3260 AZUL Miniaspersor circular,vyr-3260-azul-miniaspersor-circular,215bba8e-a979-4655-a510-a3b40112eb80,,https://surerain.com/catalogo?producto=vyr-3260-azul-miniaspersor-circular,1,3a2b3d3e7d80c7be4e468cd288809b87888a2461f22db11a288de7dcb68c8a28,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Características generales: • Conexión macho de 1/2”. • Fabricado en plástico Delrin. • Juntas de rotación de alta resistencia. • Boquillas en códigos de diferentes colores. Especificaciones técnicas:
8580a87a-69bc-4ff8-b99b-39e258e96db5,img:vyr-3260-rojo-miniaspersor-circular,VYR-3260,VYR-3260 ROJO Miniaspersor circular,vyr-3260-rojo-miniaspersor-circular,215bba8e-a979-4655-a510-a3b40112eb80,,https://surerain.com/catalogo?producto=vyr-3260-rojo-miniaspersor-circular,1,7f4b3c1c1c65c6e623cdbb6ec7d45a9084903250f5bbbd13fe08f7afd5f3440c,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Características generales: • Conexión macho de 1/2”. • Fabricado en plástico Delrin. • Juntas de rotación de alta resistencia. • Boquillas en códigos de diferentes colores. Especificaciones técnicas:
85b5d3b4-238b-46d8-864c-c93725e1063b,img:mist-o-nebulizador-320-sin-conector,,"Mist o Nebulizador, 320°, sin conector – 4191",mist-o-nebulizador-320-sin-conector-4191,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=mist-o-nebulizador-320-sin-conector-4191,1,22de04f26a3036ba8c51c0adca7b426f009249fe76f2639e066e1dbbc7e01523,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"Los nebulizadores Tavlit (Israel) mantienen una humedad constante, reducen las temperaturas y crean las condiciones de microclima apropiadas."
7fe8248e-4bda-42e1-950b-24faee81bda6,img:microaspersor-de-uso-invertido-360-sin-conector,,"Microaspersor de uso invertido 360°, sin conector – 866",microaspersor-de-uso-invertido-360-sin-conector-866,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=microaspersor-de-uso-invertido-360-sin-conector-866,1,d11da51b682037dd58f597a3a71dc1f09a0869fbc4eb51bb07663b05897a2d25,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"Características: + Modelo para riego invertido. + Emisor sin puente. + Excelente distribución uniforme del agua en la posición invertida, en riego solapado."
3e5d3a4d-3078-4b1c-b241-d74d6b6eaa15,img:kit-estaca-microjet-360-tubin-conector-inicial,,Kit Estaca + Microjet 360° + Tubin + Conector inicial,kit-estaca-microjet-360-tubin-conector-inicial,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=kit-estaca-microjet-360-tubin-conector-inicial,1,fbe940076b91572cf9ddf7029e8913262c331a973b3ac844226a80a421a88b8d,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"CARACTERÍSTICAS: Característica: – Microjet: Angulo 360° – Caudal: 45 l/h. – Fabricado en material plástico. Incluye: – Estaca plástica – Tubin: 4 x 7 mm – Conector inicial. Medidas disponibles: Estaca 33 cm, tubin 50 cm, microjet 360°."
2d3c5c98-b69f-4521-ae5c-3e3882888a22,img:microaspersor-giratorio-360-sin-conector-801,,"Microaspersor giratorio 360°, sin conector – 801",microaspersor-giratorio-360-sin-conector-801,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=microaspersor-giratorio-360-sin-conector-801,1,00e209ec91ebfee6799ec7d9b94ba1f4cba80a075c00136c5ad722daddc5e927,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"Características: + Gran diámetro de mojado desde 5,0 hasta 10,5 m. + Propulsión potente. + Presión de trabajo óptima de 1,4 Atm para riego con un solo emisor y 2,0 Atm en riego solapado para espacios de hasta 5×5 m."
2fe66a13-452c-4226-b86d-e4f7630031e1,img:valvula-antigoteo-para-fogger,,Válvula antigoteo para fogger,valvula-antigoteo-para-fogger,9b0b7934-4fdc-4f19-9896-32acc26d0eaa,,https://surerain.com/catalogo?producto=valvula-antigoteo-para-fogger,1,b230d6f79685f627c6c0f2adca7f7c191d13fbb3a241eccfd1743e1beb13e589,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Válvula antigoteo para fogger
02009cf4-6b55-488b-9557-3113a4bd4b50,img:valvula-antigoteo-530x-para-fogger,,Válvula antigoteo 530X para fogger,valvula-antigoteo-530x-para-fogger,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=valvula-antigoteo-530x-para-fogger,1,a6dc525d71611195fb9db1acd8906c62f449f131a75e51ecffb1680f64e2af42,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Válvula antigoteo 530X para fogger – MIAG00530-X-2.5
ec960c1d-0a7d-430a-867c-e09a5b3d3a0a,img:valvula-antigoteo-530,,Válvula antigoteo 530L para microaspersores,valvula-antigoteo-530l-para-microaspersores,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=valvula-antigoteo-530l-para-microaspersores,1,9dadfc174b7df617d8cf7aef183297b05865d789379a52be29d1378205894ecd,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"La Válvula Antigoteo 53O es una válvula interruptora que se abre cuando se incrementa la presión al abrir el agua, y que se cierra cuando la presión cae al cerrar el agua."
b8c4baa8-ced1-4c50-b2e5-d171b1d0f6fc,img:estaca-plastica-para-microaspesores,,Estaca plástica para microaspesores,estaca-plastica-para-microaspesores,502c1968-e603-4c9a-997c-a295179fde97,,https://surerain.com/catalogo?producto=estaca-plastica-para-microaspesores,1,7c8e93261c223a4047b98f79ceca9cdf8ea0380c0442da1464c7e715e66d4ba3,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Descripción técnica: – MIRSESTACA/60CM – Estaca plástica para microaspersores de 60 cm
1a8f1dbb-dfed-44fb-98c1-74f5461b0fa6,img:estaca-plastica-c-microtubo,,Assembly 670 – Estaca plástica con microtubo y conector,assembly-670-estaca-plastica-con-microtubo-y-conector,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=assembly-670-estaca-plastica-con-microtubo-y-conector,1,d23ad0e18a8251546834afd9cc144a2d66c8c05cd0e2e62b47133f2d499d7aba,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Estaca plástica de 35 cm con microtubo (60 cm) y conector
5ac5a636-5f49-488f-96fc-7cea09824c8e,img:plunger-roscado-p-componentes-macho,,Tavlit 1082-7 – Conector rosca hembra – macho,tavlit-1082-7-conector-rosca-hembra-macho,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=tavlit-1082-7-conector-rosca-hembra-macho,1,4afe7fb715fea8c46861425a04e740fc0c0a8ea519c8ac2a0835c619ee91200c,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Conector rosca hembra 1/2” para componentes macho
e7a648b1-ff9e-4d17-be70-1deca4747993,img:plunger-roscado-p-componentes-hembra,,Tavlit 1082-4 – Conector rosca hembra – hembra,tavlit-1082-4-conector-rosca-hembra-hembra,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=tavlit-1082-4-conector-rosca-hembra-hembra,1,3e552ef2cd75f989a76a067b726c7b67983dbbfb899f29eb91ff8a7f7fd9c0ea,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Conector rosca hembra 1/2” para componentes hembra
8a04a6b0-6381-4597-ace9-01dc3bafa84b,img:pd-0800,PD-0800,PD-0800 Microjet 360°,pd-0800-microjet-360,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=pd-0800-microjet-360,1,41be4feef9439c69717dc267029a1f9fbc752f121687b3e1f4ecb68cdfbd161f,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"CARACTERÍSTICAS: Microject 360° Caudal: 53 l/h Radio: 1,8 m"
e224aaec-74ca-4c2b-86af-9410a9b05997,img:pd-0900,PD-0900,PD-0900 Microjet 180°,pd-0900-microjet-180,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=pd-0900-microjet-180,1,436c4197b2b29a2bd8f93f1593eb50361ace69da3d783bedcefd325804e0527b,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"CARACTERÍSTICAS: Microject 180° Caudal: 53 l/h Radio: 1,8 m"
a2994da3-96dd-433d-a309-e63a706028b7,img:pd-1000,PD-1000,PD-1000 Microjet 90°,pd-1000-microjet-90,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=pd-1000-microjet-90,1,f03ea02c51568fd62887d3b63042da364d11511c6b1074015394381cccb8fa6f,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"CARACTERÍSTICAS: Microject 90° Caudal: 53 l/h Radio: 1,8 m"
dc7a73ba-abc2-4704-b428-3dfbc197a561,img:pd-1403-pd-1503,PD-1403,PD-1403 Microjet-estaca 360°,pd-1403-microjet-estaca-360,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=pd-1403-microjet-estaca-360,1,c407e9fef1a60278d656ebd1c87ab629d59598996f3075ed209f3bdbf8c7021a,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,CARACTERÍSTICAS: PD-1403 Micro 360° Caudal: 0-38 l/h Radio: 0-45 cm -Fabricado en material plástico. Nota: Sólo hace falta agregar la cantidad necesaria de tubería de 4 mm (microtubo)
e706baee-f210-4344-aeb8-7240787a8da6,img:pd-1503,PD-1503,PD-1503 Microjet-estaca 180°,pd-1503-microjet-estaca-180,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=pd-1503-microjet-estaca-180,1,11a4457e687a189b3ceffe9bff0febc9c1e21c175c0e6e0ba0d65c7f1503fc4d,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,CARACTERÍSTICAS: PD-1503 Micro 180° Caudal: 0-38 l/h Radio: 0-30 cm -Fabricado en material plástico. Nota: Sólo hace falta agregar la cantidad necesaria de tubería de 4 mm (microtubo)
0fb14667-2ff0-487d-ac18-ff7c3ea0daf9,img:pd-0850,PD-0850,PD-0850 Microject con válvula 360°,pd-0850-microject-con-valvula-360,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=pd-0850-microject-con-valvula-360,1,b7cf1ad9380b0db9655c67e30aa13969f51a5c8ed6c329fca19a480a0470c892,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"CARACTERÍSTICAS: Microject con válvula 360° Caudal: 53 l/h Radio: 1,8 m"
bf500f7e-1f2f-4a98-8b2d-f721004b98f4,img:pd-1050,PD-1050,PD-1050 Microject con válvula 90°,pd-1050-microject-con-valvula-90,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=pd-1050-microject-con-valvula-90,1,ce1bc97047610c377c2e6dd62e651a7b3d7f0b172d21f63e9f6086da4180cafb,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"CARACTERÍSTICAS: Microject con válvula 90° Caudal: 53 l/h Radio: 1,8 m"
afa654da-20a6-4b22-a114-d369354db5e2,img:pd-0700,PD-0700,PD-0700 Microaspersor 180°,pd-0700-microaspersor-180,e61d87b4-93df-4d0c-afed-89835b844de1,,https://surerain.com/catalogo?producto=pd-0700-microaspersor-180,1,312ad44eb17ec47c2f7499e1258218fdf40b9b59e7b1ae91c37f1b622e89dd3e,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"CARACTERÍSTICAS: Microaspersor 180° Caudal: 68 l/h Radio: 2,75 m"
e7092de1-3141-4149-b093-cc9270428850,img:fogger-o-humidificador,VS772,VS772 Fogger o humidificador,vs772-fogger-o-humidificador,9b0b7934-4fdc-4f19-9896-32acc26d0eaa,,https://surerain.com/catalogo?producto=vs772-fogger-o-humidificador,1,2c3bfbbf691d087c2a38c316167722b2c18deb4764005b3827d721669f826e9b,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Fogger o humidificador Caudal 7 l/h
26ffc8b8-b8c9-40ab-9224-ceb7eaf8641a,img:puente-o-mariposa-para-fogger-a-tuberia-pe,,"Puente o mariposa para fogger, a tuberia PE",puente-o-mariposa-para-fogger-a-tuberia-pe,9b0b7934-4fdc-4f19-9896-32acc26d0eaa,,https://surerain.com/catalogo?producto=puente-o-mariposa-para-fogger-a-tuberia-pe,1,65441f656cc170b7d59dcbef198199322b5f77ab5d28f6836d6b3dc7caed4c34,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"Puente o mariposa para fogger, conexión a tuberia PE"
05a9ebde-f300-4d00-bafd-9c6671754dca,img:puente-o-mariposa-para-fogger-rm-1-2,,Puente o mariposa para fogger RM 1/2”,puente-o-mariposa-para-fogger-rm-1-2,9b0b7934-4fdc-4f19-9896-32acc26d0eaa,,https://surerain.com/catalogo?producto=puente-o-mariposa-para-fogger-rm-1-2,1,0f759ad0939b369ffaba0de42235cc296963c55f3149a731b4286926e3ba601f,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"Puente o mariposa para fogger, RM 1/2”"
68668460-38b1-4942-b667-50c99f5bd3f9,img:miniaspersor-rosca-hembra-1-2,,Tavlit 920 Miniaspersor RH 1/2”,tavlit-920-miniaspersor-rh-1-2,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=tavlit-920-miniaspersor-rh-1-2,1,ca9791f59e69c84234f5094a6171e42362e5d1634d2225f1f93dbf71eeced535,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"Miniaspersor, rosca hembra 1/2” AGRIDOR 920-1/2-180 Caudal: 180 l/h Presión Bar: 2,1-2,6 Ángulo: 360° Diámetro: 7 metros AGRIDOR 920-1/2-300 Caudal: 300 l/h Presión Bar: 2,1-2,6 Ángulo: 360° Diámetro: 8 metros"
a8bdb39e-612b-4533-988f-af1cc30e5308,img:miniaspersor-circular-no-incluye-conector,,Tavlit 961 Miniaspersor circular,tavlit-961-miniaspersor-circular,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=tavlit-961-miniaspersor-circular,1,d6ba7f95e97d9e209daa54f61dc739e81e8b809a06d0788e2332ca2bbf1bf2a5,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"Miniaspersor circular, no incluye conector AGRIDOR 961-120 Caudal: 120 l/h Presión Bar: 2,0 Ángulo: 360° Diámetro: 7 metros"
f54047e9-5df3-41db-b3c3-6b5ee59569b3,img:miniaspersor-sectorizable-sin-conector,,Tavlit 961P Miniaspersor sectorizable,tavlit-961p-miniaspersor-sectorizable,7befb83d-0e79-47eb-b642-a75e4a804082,,https://surerain.com/catalogo?producto=tavlit-961p-miniaspersor-sectorizable,1,117c92b0c109c7fc2045bcc0e68101a9d5aef42610a1bf8df6370d1aea39b1ec,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,"Miniaspersor sectorizable, no incluye conector AGRIDOR 961P-120 Caudal: 120 l/h Presión Bar: 2,0 Ángulo: 15-360° Diámetro: 6 metros"
1505d5fb-7cca-4e17-9d1b-a3ddb7beeec1,img:vs776-puente-para-fogger-4-salidas,VS776,VS776 Puente para fogger 4 salidas,vs776-puente-para-fogger-4-salidas,9b0b7934-4fdc-4f19-9896-32acc26d0eaa,,https://surerain.com/catalogo?producto=vs776-puente-para-fogger-4-salidas,1,0414c97e2c761101135b47d1d48991e0c7a4fc8921b4b6a760a85a8e83d9ee32,2026-08-13T22:03:34.454Z,2026-08-13T22:15:34.706Z,Puente para fogger de 4 salidas
